id,sex,age,age_cat,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_desc,two_year_recid,time_in_custody_in_days,time_in_jail_in_days,African-American_race,Asian_race,Caucasian_race,Hispanic_race,Native American_race,Other_race,Felony_c_charge_degree,Misdemeanor_c_charge_degree,High_score_text,Low_score_text,Medium_score_text,High_v_score_text,Low_v_score_text,Medium_v_score_text
7124,1,36,25 - 45,0,0,0,4,1.0039395332323051,1,12.0,11.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7125,0,29,25 - 45,0,0,0,5,0.3637459219753152,0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7126,0,45,Greater than 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7127,1,25,25 - 45,0,0,0,2,0.37882241544890133,0,64.0,64.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
7130,1,40,25 - 45,0,0,0,4,0.565546852132268,1,1.0,33.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7131,1,38,25 - 45,0,0,0,7,0.4517112099682474,1,15.0,6.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7135,1,57,Greater than 45,0,0,0,3,0.5644384923514734,0,31.0,30.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7136,1,26,25 - 45,0,0,0,3,0.47334485910805635,1,29.0,13.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7139,0,37,25 - 45,0,0,0,0,0.26807870853281807,0,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7141,1,41,25 - 45,0,0,0,1,0.4606384673812594,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7142,0,33,25 - 45,0,0,0,0,0.3289241576247784,0,55.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
7143,1,57,Greater than 45,0,0,0,1,0.4517112099682474,0,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7144,1,34,25 - 45,0,0,0,3,0.4517112099682474,0,1.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7145,1,29,25 - 45,0,0,0,1,0.3816785218935147,1,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
7148,1,45,Greater than 45,0,0,0,8,0.25080138262304075,0,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7149,1,22,Less than 25,0,0,0,1,0.28505963547838464,0,11.0,8.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7150,0,22,Less than 25,0,0,0,0,0.488868470039596,1,109.0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
7151,1,42,25 - 45,0,1,0,5,0.4517112099682474,1,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
7153,1,21,Less than 25,0,0,0,0,0.3827224111679078,0,45.0,45.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
7154,1,56,Greater than 45,0,0,0,1,0.3827224111679078,0,1.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7156,1,48,Greater than 45,0,0,0,4,0.5242066153601288,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7157,1,27,25 - 45,0,0,0,1,0.3827224111679078,0,1.0,1.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
7158,1,27,25 - 45,0,0,0,2,0.5794976117792543,1,7.0,6.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7159,1,34,25 - 45,0,0,0,1,0.5680810892587644,0,51.0,4.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
7160,1,23,Less than 25,0,0,1,5,0.6596098185391036,1,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7162,1,47,Greater than 45,0,0,0,3,0.4517112099682474,1,11.0,11.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
7163,1,33,25 - 45,0,1,0,6,0.4517112099682474,1,2.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7164,1,58,Greater than 45,0,0,0,1,0.5917112870422038,0,2.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7166,0,33,25 - 45,0,0,0,1,0.3310215990950379,0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7167,0,40,25 - 45,0,0,0,2,0.3971094204650169,0,101.0,100.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
7170,1,22,Less than 25,0,0,0,0,0.5917112870422038,0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
7171,1,39,25 - 45,0,0,0,2,0.4517112099682474,0,15.0,8.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7173,1,30,25 - 45,0,0,0,2,0.5242066153601288,0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
7175,0,23,Less than 25,0,0,0,3,0.6761823338443542,0,74.0,37.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
7176,1,35,25 - 45,0,0,1,1,0.36687432079403715,0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7177,1,22,Less than 25,0,0,0,0,0.25849596420920445,0,1.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7178,1,43,25 - 45,0,0,0,7,0.8287969424207446,1,2.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7180,1,37,25 - 45,0,0,0,4,0.5401373575236661,0,1.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
7183,1,38,25 - 45,1,0,4,14,0.4517112099682474,0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
7184,1,26,25 - 45,0,0,0,2,0.5917112870422038,1,1.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7185,1,60,Greater than 45,0,0,0,0,0.46892515692495623,0,1.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
7186,0,39,25 - 45,0,0,0,1,0.4517112099682474,0,7.0,7.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7187,1,36,25 - 45,0,0,1,16,0.3827224111679078,1,1.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
7188,1,25,25 - 45,0,0,0,1,0.4517112099682474,0,234.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7189,1,21,Less than 25,0,0,0,0,0.4199985937809658,1,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
7190,0,28,25 - 45,0,0,0,1,0.46892515692495623,1,1.0,1.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
7192,0,70,Greater than 45,0,0,0,0,0.46892515692495623,0,1.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
7194,1,25,25 - 45,0,0,0,3,0.4517112099682474,1,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7196,1,53,Greater than 45,0,0,0,6,0.4517112099682474,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7197,1,37,25 - 45,0,0,0,0,0.3816785218935147,0,21.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7198,1,21,Less than 25,0,0,0,1,0.46892515692495623,1,2.0,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7199,1,28,25 - 45,0,0,0,1,0.5475286066047836,0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7200,1,21,Less than 25,0,0,0,1,0.4517112099682474,0,157.0,156.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7202,1,32,25 - 45,0,0,0,2,0.4517112099682474,0,563.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7203,1,56,Greater than 45,0,0,0,0,0.5296779176237041,0,6.0,5.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7204,1,30,25 - 45,0,0,0,3,0.3827224111679078,0,1.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7205,1,27,25 - 45,0,0,0,0,0.46892515692495623,1,34.0,47.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
7206,1,37,25 - 45,0,0,0,6,0.5465082316130807,1,2.0,1.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
7210,1,27,25 - 45,0,0,0,1,0.6761823338443542,0,1463.0,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7211,1,41,25 - 45,0,0,1,7,0.3827224111679078,1,8.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
7214,0,30,25 - 45,0,0,0,7,0.3827224111679078,1,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7216,1,32,25 - 45,0,1,3,7,0.5644384923514734,1,1.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
7217,1,26,25 - 45,0,0,0,7,0.4517112099682474,0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7218,1,31,25 - 45,0,0,0,0,0.488868470039596,0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7219,1,32,25 - 45,0,0,0,3,0.5475286066047836,0,52.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
7222,0,34,25 - 45,0,0,0,5,0.495424477033147,1,64.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7223,1,46,Greater than 45,0,0,0,3,0.5644384923514734,0,2.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7224,1,24,Less than 25,0,0,0,1,0.3637459219753152,1,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7225,1,32,25 - 45,0,0,1,7,0.46892515692495623,1,4.0,51.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7226,1,43,25 - 45,0,0,0,6,0.5917112870422038,1,107.0,9.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7227,1,50,Greater than 45,0,0,0,3,0.587331218824493,0,12.0,11.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7228,1,30,25 - 45,3,0,0,4,0.259128063349782,1,96.0,96.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7231,1,37,25 - 45,0,0,0,3,0.3827224111679078,0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
7233,1,31,25 - 45,1,1,1,12,0.4517112099682474,1,291.0,291.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
7234,1,37,25 - 45,0,0,0,1,0.46892515692495623,0,2.0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
7235,1,21,Less than 25,0,0,0,1,0.5134258591836661,0,9.0,26.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
7236,1,75,Greater than 45,0,0,0,1,0.4517112099682474,0,102.0,102.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
7237,1,40,25 - 45,0,0,0,3,0.26743035760683337,0,40.0,40.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7238,0,53,Greater than 45,0,0,0,0,0.26743035760683337,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7239,1,31,25 - 45,0,0,0,6,0.3827224111679078,1,1.0,1.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
7240,1,33,25 - 45,0,0,0,4,0.3827224111679078,0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7241,1,23,Less than 25,1,0,0,2,0.4517112099682474,1,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7242,0,22,Less than 25,0,0,0,0,0.3827224111679078,0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
7243,1,27,25 - 45,0,0,0,2,0.3827224111679078,1,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7245,1,25,25 - 45,0,0,0,5,0.3827224111679078,1,45.0,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7246,1,24,Less than 25,0,0,0,2,0.4517112099682474,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7247,0,24,Less than 25,0,0,0,2,0.5075289381837297,1,3.0,3.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7249,0,26,25 - 45,0,0,0,1,0.4517112099682474,0,2.0,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7250,1,56,Greater than 45,0,0,0,9,0.4517112099682474,0,1931.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7252,0,26,25 - 45,0,0,0,3,0.5917112870422038,1,1399.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7253,1,26,25 - 45,0,0,1,7,0.5337522519132827,1,3.0,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7254,1,20,Less than 25,0,0,0,0,0.5134258591836661,1,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7255,1,27,25 - 45,0,0,0,4,0.37882241544890133,1,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
7257,1,24,Less than 25,0,0,0,1,0.5084188990650611,1,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7258,1,26,25 - 45,0,0,0,8,0.8287969424207446,1,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7259,1,26,25 - 45,0,0,0,5,0.4091438327356797,0,6.0,5.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
7260,1,54,Greater than 45,0,0,0,0,0.3218259899939689,1,1.0,1.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
7263,1,65,Greater than 45,0,0,0,3,0.4517112099682474,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7264,0,33,25 - 45,0,0,0,5,0.49195353291593774,1,1.0,20.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
7265,1,64,Greater than 45,0,0,0,13,0.5917112870422038,0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
7266,1,24,Less than 25,0,0,0,0,0.4606384673812594,0,8.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7268,1,35,25 - 45,0,0,0,29,0.259128063349782,0,9.0,31.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
7269,0,57,Greater than 45,0,0,0,0,0.26743035760683337,0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7271,0,46,Greater than 45,0,0,0,0,0.09460381762370525,0,3.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7272,1,56,Greater than 45,0,0,0,16,0.5917112870422038,0,143.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7275,0,39,25 - 45,0,0,0,0,0.26743035760683337,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7276,1,68,Greater than 45,0,0,0,4,0.3827224111679078,0,11.0,11.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7278,0,22,Less than 25,0,0,0,5,0.46892515692495623,1,6.0,19.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
7279,1,28,25 - 45,0,0,0,1,0.3827224111679078,1,7.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7280,1,39,25 - 45,0,0,0,19,0.3827224111679078,1,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
7281,1,38,25 - 45,0,0,0,0,0.20220753462903243,0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7283,0,25,25 - 45,0,0,0,3,0.4517112099682474,0,1.0,1.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
7284,1,25,25 - 45,0,0,1,2,0.5917112870422038,0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7285,1,21,Less than 25,0,0,0,3,0.4517112099682474,1,22.0,9.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7286,1,31,25 - 45,0,0,0,2,0.5134258591836661,0,16.0,16.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
7288,1,33,25 - 45,0,0,0,3,0.46892515692495623,1,1.0,7.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7289,1,26,25 - 45,0,0,0,20,0.4130241028402736,1,44.0,43.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7291,1,31,25 - 45,0,0,0,2,0.7552738403735237,0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7292,0,35,25 - 45,0,0,0,13,0.25080138262304075,0,2.0,2.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
7293,1,34,25 - 45,0,6,1,19,0.4517112099682474,0,1.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
7294,1,41,25 - 45,0,0,0,31,0.5242066153601288,1,22.0,242.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
7296,1,57,Greater than 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
7298,0,42,25 - 45,0,0,0,1,-0.008993489946082244,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7299,1,26,25 - 45,1,2,0,9,0.5614790481002668,1,2.0,2.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
7300,1,24,Less than 25,0,0,0,1,0.4517112099682474,0,38.0,37.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
7301,1,36,25 - 45,0,0,0,2,0.47334485910805635,1,6.0,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7302,1,41,25 - 45,1,1,0,24,0.5917112870422038,1,7.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
7304,1,27,25 - 45,0,0,0,0,0.5475286066047836,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7305,0,58,Greater than 45,0,0,0,0,0.5917112870422038,1,1.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
7308,1,45,Greater than 45,0,0,0,3,0.5614790481002668,1,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7310,1,34,25 - 45,0,0,0,5,0.5917112870422038,0,16.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7311,1,50,Greater than 45,0,0,0,0,0.16318991270864805,0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
7312,1,25,25 - 45,0,1,0,6,0.38548297812705157,1,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
7315,1,24,Less than 25,0,0,0,2,0.3827224111679078,1,1.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
7316,1,39,25 - 45,0,0,0,2,0.488868470039596,0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
7317,1,27,25 - 45,0,0,0,2,0.4517112099682474,0,158.0,83.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7318,1,25,25 - 45,0,0,0,3,0.4517112099682474,0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7319,1,30,25 - 45,0,0,1,2,0.26743035760683337,1,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7320,1,22,Less than 25,0,2,0,3,0.36687432079403715,1,156.0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
7321,1,27,25 - 45,0,0,0,0,0.0004842179731056901,0,5.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7322,1,20,Less than 25,0,0,0,0,0.5082946328948995,1,1.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
7323,1,41,25 - 45,0,0,0,19,0.9920556131224307,1,48.0,48.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
7324,1,30,25 - 45,0,0,0,0,0.3637459219753152,0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7326,1,24,Less than 25,0,0,0,3,0.5084188990650611,0,13.0,75.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
7327,1,39,25 - 45,0,0,0,0,0.4091438327356797,0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7328,1,32,25 - 45,0,0,0,6,0.36687432079403715,1,35.0,34.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7330,0,32,25 - 45,0,0,0,3,1.0012952010755587,1,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7331,0,29,25 - 45,0,0,0,0,0.46892515692495623,1,343.0,343.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7332,1,37,25 - 45,0,0,0,0,0.5614790481002668,1,1.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
7334,1,26,25 - 45,0,1,0,24,0.5242066153601288,1,6.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
7335,1,24,Less than 25,0,0,0,2,0.5644384923514734,1,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7337,1,30,25 - 45,0,0,0,2,0.4517112099682474,0,1.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
7338,1,20,Less than 25,1,1,1,4,0.46892515692495623,1,1828.0,376.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
7339,1,25,25 - 45,0,0,1,1,0.3827224111679078,1,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
7340,0,31,25 - 45,0,0,0,0,0.5475286066047836,1,11.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7341,1,25,25 - 45,0,0,0,0,0.3827224111679078,1,7.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
7342,1,41,25 - 45,0,0,0,0,0.46892515692495623,1,0.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7343,1,25,25 - 45,0,0,0,0,0.46892515692495623,0,58.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7344,1,25,25 - 45,0,0,0,2,0.6710193588428736,1,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7345,1,22,Less than 25,0,0,0,1,0.5364744979315855,1,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
7347,0,25,25 - 45,0,0,0,0,0.5022231582251759,0,5.0,5.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7348,1,38,25 - 45,0,0,0,0,0.3827224111679078,0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7351,1,40,25 - 45,0,0,0,0,0.46892515692495623,0,65.0,64.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
7354,0,49,Greater than 45,0,0,0,4,0.3827224111679078,0,4.0,3.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7355,0,35,25 - 45,0,0,0,2,0.26743035760683337,0,13.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7356,1,21,Less than 25,0,0,1,0,0.3827224111679078,1,1.0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
7358,1,25,25 - 45,0,0,0,0,0.46284789397030257,0,2.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
7359,1,21,Less than 25,0,0,0,1,0.36687432079403715,0,19.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7360,0,24,Less than 25,0,0,0,2,0.4517112099682474,0,3.0,2.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7361,1,45,Greater than 45,0,0,0,1,0.4517112099682474,0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
7362,0,24,Less than 25,0,0,1,11,0.5866620633205494,1,1.0,77.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
7365,1,28,25 - 45,0,0,0,3,0.46892515692495623,0,51.0,50.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7368,0,34,25 - 45,0,0,0,1,0.6312393583928138,0,21.0,21.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
7369,1,34,25 - 45,0,0,0,4,0.4606384673812594,1,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7370,1,57,Greater than 45,0,0,0,8,0.49195353291593774,0,31.0,5.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
7373,1,40,25 - 45,0,0,0,15,0.5084188990650611,1,278.0,72.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
7375,1,22,Less than 25,0,0,0,2,0.3827224111679078,1,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
7380,1,37,25 - 45,0,0,0,3,0.4517112099682474,1,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
7381,0,43,25 - 45,0,0,0,0,0.46892515692495623,0,57.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7382,1,26,25 - 45,0,0,0,5,0.4517112099682474,1,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
7383,1,24,Less than 25,0,0,0,2,0.6596098185391036,1,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7384,1,23,Less than 25,0,0,0,1,0.4517112099682474,0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7385,1,56,Greater than 45,0,0,0,1,0.3422495928773617,1,15.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7386,1,23,Less than 25,0,0,1,2,0.5614790481002668,1,2.0,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7387,1,43,25 - 45,0,0,0,12,0.7905540362731246,0,52.0,52.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7388,1,32,25 - 45,0,0,0,0,0.3827224111679078,0,1.0,1.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
7391,1,21,Less than 25,0,0,0,0,0.9994389281197998,1,2.0,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7392,1,51,Greater than 45,0,0,0,2,0.5644384923514734,0,9.0,24.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7393,1,20,Less than 25,0,0,0,0,0.3643122051805198,1,12.0,11.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
7394,1,39,25 - 45,0,0,0,1,0.4517112099682474,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7395,1,42,25 - 45,0,0,0,17,0.5917112870422038,1,37.0,32.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7396,1,58,Greater than 45,0,0,0,1,0.3827224111679078,0,2.0,2.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
7399,0,28,25 - 45,0,0,1,1,0.007133375723303114,0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
7400,0,30,25 - 45,0,0,0,2,0.3827224111679078,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7402,1,28,25 - 45,1,1,1,4,0.6761823338443542,1,1.0,1.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
7403,1,29,25 - 45,0,0,0,6,0.4517112099682474,1,150.0,150.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7405,0,24,Less than 25,0,0,0,9,0.4995419079703552,1,84.0,8.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
7406,1,22,Less than 25,0,0,0,1,0.4517112099682474,1,27.0,38.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7409,0,27,25 - 45,0,0,0,3,0.13788930669552638,1,2.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7410,1,50,Greater than 45,0,0,0,1,0.3218259899939689,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7411,1,30,25 - 45,0,0,0,5,0.25080138262304075,0,16.0,1.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
7412,1,28,25 - 45,0,0,0,0,0.3637459219753152,1,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
